Iteración;J1;J2;J3;J4;J5;J6;J7;J8;J9;J10;J11;J12;J13;T1_Win;T2_Win;Set_Status;Game_Sequence;Calculated_Probability
1637;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;0,1,0,1,1,0,0,1,0,0,1,0;0.00%
1638;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;0,1,0,1,1,0,0,1,0,0,1,1;0.00%
1639;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;0,1,0,1,1,0,0,1,0,1,0,0;0.00%
1640;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;0,1,0,1,1,0,0,1,0,1,0,1;0.00%
1641;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;0,1,0,1,1,0,1,0,0,0,1,0;0.00%
1642;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;0,1,0,1,1,0,1,0,0,0,1,1;0.00%
1643;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;0,1,0,1,1,0,1,0,0,1,0,0;0.00%
1644;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;0,1,0,1,1,0,1,0,0,1,0,1;0.00%
1645;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;0,1,0,1,1,1,0,0,0,0,1,0;0.00%
1646;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;0,1,0,1,1,1,0,0,0,0,1,1;0.00%
1647;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;0,1,0,1,1,1,0,0,0,1,0,0;0.00%
1648;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;0,1,0,1,1,1,0,0,0,1,0,1;0.00%
1649;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;0,1,1,0,0,0,0,1,1,0,1,0;0.00%
1650;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;0,1,1,0,0,0,0,1,1,0,1,1;0.00%
1651;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;0,1,1,0,0,0,0,1,1,1,0,0;0.00%
1652;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;0,1,1,0,0,0,0,1,1,1,0,1;0.00%
1653;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;0,1,1,0,0,0,1,0,1,0,1,0;0.00%
1654;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;0,1,1,0,0,0,1,0,1,0,1,1;0.00%
1655;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;0,1,1,0,0,0,1,0,1,1,0,0;0.00%
1656;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;0,1,1,0,0,0,1,0,1,1,0,1;0.00%
1657;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;0,1,1,0,0,0,1,1,0,0,1,0;0.00%
1658;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;0,1,1,0,0,0,1,1,0,0,1,1;0.00%
1659;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;0,1,1,0,0,0,1,1,0,1,0,0;0.00%
1660;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;0,1,1,0,0,0,1,1,0,1,0,1;0.00%
1661;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;0,1,1,0,0,1,0,0,1,0,1,0;0.00%
1662;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;0,1,1,0,0,1,0,0,1,0,1,1;0.00%
1663;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;0,1,1,0,0,1,0,0,1,1,0,0;0.00%
1664;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;0,1,1,0,0,1,0,0,1,1,0,1;0.00%
1665;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;0,1,1,0,0,1,0,1,0,0,1,0;0.00%
1666;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;0,1,1,0,0,1,0,1,0,0,1,1;0.00%
1667;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;0,1,1,0,0,1,0,1,0,1,0,0;0.00%
1668;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;0,1,1,0,0,1,0,1,0,1,0,1;0.00%
1669;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;0,1,1,0,0,1,1,0,0,0,1,0;0.00%
1670;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;0,1,1,0,0,1,1,0,0,0,1,1;0.00%
1671;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;0,1,1,0,0,1,1,0,0,1,0,0;0.00%
1672;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;0,1,1,0,0,1,1,0,0,1,0,1;0.00%
1673;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;0,1,1,0,1,0,0,0,1,0,1,0;0.00%
1674;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;0,1,1,0,1,0,0,0,1,0,1,1;0.00%
1675;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;0,1,1,0,1,0,0,0,1,1,0,0;0.00%
1676;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;0,1,1,0,1,0,0,0,1,1,0,1;0.00%
1677;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;0,1,1,0,1,0,0,1,0,0,1,0;0.00%
1678;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;0,1,1,0,1,0,0,1,0,0,1,1;0.00%
1679;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;0,1,1,0,1,0,0,1,0,1,0,0;0.00%
1680;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;0,1,1,0,1,0,0,1,0,1,0,1;0.00%
1681;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;0,1,1,0,1,0,1,0,0,0,1,0;0.00%
1682;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;0,1,1,0,1,0,1,0,0,0,1,1;0.00%
1683;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;0,1,1,0,1,0,1,0,0,1,0,0;0.00%
1684;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;0,1,1,0,1,0,1,0,0,1,0,1;0.00%
1685;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;0,1,1,0,1,1,0,0,0,0,1,0;0.00%
1686;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;0,1,1,0,1,1,0,0,0,0,1,1;0.00%
1687;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;0,1,1,0,1,1,0,0,0,1,0,0;0.00%
1688;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;0,1,1,0,1,1,0,0,0,1,0,1;0.00%
1689;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;0,1,1,1,0,0,0,0,1,0,1,0;0.00%
1690;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;0,1,1,1,0,0,0,0,1,0,1,1;0.00%
1691;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;0,1,1,1,0,0,0,0,1,1,0,0;0.00%
1692;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;0,1,1,1,0,0,0,0,1,1,0,1;0.00%
1693;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;0,1,1,1,0,0,0,1,0,0,1,0;0.00%
1694;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;0,1,1,1,0,0,0,1,0,0,1,1;0.00%
1695;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;0,1,1,1,0,0,0,1,0,1,0,0;0.00%
1696;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;0,1,1,1,0,0,0,1,0,1,0,1;0.00%
1697;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;0,1,1,1,0,0,1,0,0,0,1,0;0.00%
1698;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;0,1,1,1,0,0,1,0,0,0,1,1;0.00%
1699;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;0,1,1,1,0,0,1,0,0,1,0,0;0.00%
1700;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;0,1,1,1,0,0,1,0,0,1,0,1;0.00%
1701;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;0,1,1,1,0,1,0,0,0,0,1,0;0.00%
1702;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;0,1,1,1,0,1,0,0,0,0,1,1;0.00%
1703;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;0,1,1,1,0,1,0,0,0,1,0,0;0.00%
1704;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;0,1,1,1,0,1,0,0,0,1,0,1;0.00%
1705;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;0,1,1,1,1,0,0,0,0,0,1,0;0.00%
1706;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;0,1,1,1,1,0,0,0,0,0,1,1;0.00%
1707;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;0,1,1,1,1,0,0,0,0,1,0,0;0.00%
1708;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;0,1,1,1,1,0,0,0,0,1,0,1;0.00%
1709;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,0,0,0,1,1,1,0,1,0;0.00%
1710;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,0,0,0,1,1,1,0,1,1;0.00%
1711;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,0,0,0,1,1,1,1,0,0;0.00%
1712;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,0,0,0,1,1,1,1,0,1;0.00%
1713;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,0,0,1,0,1,1,0,1,0;0.00%
1714;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,0,0,1,0,1,1,0,1,1;0.00%
1715;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,0,0,1,0,1,1,1,0,0;0.00%
1716;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,0,0,1,0,1,1,1,0,1;0.00%
1717;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,0,0,1,1,0,1,0,1,0;0.00%
1718;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,0,0,1,1,0,1,0,1,1;0.00%
1719;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,0,0,1,1,0,1,1,0,0;0.00%
1720;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,0,0,1,1,0,1,1,0,1;0.00%
1721;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,0,0,1,1,1,0,0,1,0;0.00%
1722;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,0,0,1,1,1,0,0,1,1;0.00%
1723;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,0,0,1,1,1,0,1,0,0;0.00%
1724;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,0,0,1,1,1,0,1,0,1;0.00%
1725;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,0,1,0,0,1,1,0,1,0;0.00%
1726;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,0,1,0,0,1,1,0,1,1;0.00%
1727;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,0,1,0,0,1,1,1,0,0;0.00%
1728;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,0,1,0,0,1,1,1,0,1;0.00%
1729;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,0,1,0,1,0,1,0,1,0;0.00%
1730;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,0,1,0,1,0,1,0,1,1;0.00%
1731;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,0,1,0,1,0,1,1,0,0;0.00%
1732;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,0,1,0,1,0,1,1,0,1;0.00%
1733;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,0,1,0,1,1,0,0,1,0;0.00%
1734;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,0,1,0,1,1,0,0,1,1;0.00%
1735;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,0,1,0,1,1,0,1,0,0;0.00%
1736;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,0,1,0,1,1,0,1,0,1;0.00%
1737;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,0,1,1,0,0,1,0,1,0;0.00%
1738;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,0,1,1,0,0,1,0,1,1;0.00%
1739;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,0,1,1,0,0,1,1,0,0;0.00%
1740;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,0,1,1,0,0,1,1,0,1;0.00%
1741;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,0,1,1,0,1,0,0,1,0;0.00%
1742;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,0,1,1,0,1,0,0,1,1;0.00%
1743;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,0,1,1,0,1,0,1,0,0;0.00%
1744;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,0,1,1,0,1,0,1,0,1;0.00%
1745;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,0,1,1,1,0,0,0,1,0;0.00%
1746;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,0,1,1,1,0,0,0,1,1;0.00%
1747;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,0,1,1,1,0,0,1,0,0;0.00%
1748;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,0,1,1,1,0,0,1,0,1;0.00%
1749;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,1,0,0,0,1,1,0,1,0;0.00%
1750;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,1,0,0,0,1,1,0,1,1;0.00%
1751;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,1,0,0,0,1,1,1,0,0;0.00%
1752;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,1,0,0,0,1,1,1,0,1;0.00%
1753;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,1,0,0,1,0,1,0,1,0;0.00%
1754;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,1,0,0,1,0,1,0,1,1;0.00%
1755;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,1,0,0,1,0,1,1,0,0;0.00%
1756;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,1,0,0,1,0,1,1,0,1;0.00%
1757;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,1,0,0,1,1,0,0,1,0;0.00%
1758;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,1,0,0,1,1,0,0,1,1;0.00%
1759;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,1,0,0,1,1,0,1,0,0;0.00%
1760;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,1,0,0,1,1,0,1,0,1;0.00%
1761;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,1,0,1,0,0,1,0,1,0;0.00%
1762;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,1,0,1,0,0,1,0,1,1;0.00%
1763;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,1,0,1,0,0,1,1,0,0;0.00%
1764;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,1,0,1,0,0,1,1,0,1;0.00%
1765;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,1,0,1,0,1,0,0,1,0;0.00%
1766;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,1,0,1,0,1,0,0,1,1;0.00%
1767;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,1,0,1,0,1,0,1,0,0;0.00%
1768;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,1,0,1,0,1,0,1,0,1;0.00%
1769;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,1,0,1,1,0,0,0,1,0;0.00%
1770;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,1,0,1,1,0,0,0,1,1;0.00%
1771;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,1,0,1,1,0,0,1,0,0;0.00%
1772;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,1,0,1,1,0,0,1,0,1;0.00%
1773;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,1,1,0,0,0,1,0,1,0;0.00%
1774;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,1,1,0,0,0,1,0,1,1;0.00%
1775;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,1,1,0,0,0,1,1,0,0;0.00%
1776;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,1,1,0,0,0,1,1,0,1;0.00%
1777;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,1,1,0,0,1,0,0,1,0;0.00%
1778;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,1,1,0,0,1,0,0,1,1;0.00%
1779;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,1,1,0,0,1,0,1,0,0;0.00%
